#{"t_start": 1779736514.126843, "env_id": "PandaPush-v3"}
r,l,t
-0.012753,1,7443.610682
-6.031767,50,7444.735415
-3.828238,50,7445.891393
-3.290187,50,7447.078614
-4.500407,50,7448.218971
-2.55192,50,7449.437438
-2.974699,50,7450.593414
-5.85801,50,7451.85874
-5.117098,50,7452.983476
-5.172493,50,7454.201945
-2.70783,50,7455.357919
-4.054164,50,7456.529518
-2.9789,50,7457.716739
-3.869319,50,7458.810235
-2.87741,50,7459.950591
-0.024097,1,7459.981834
-3.315293,50,7461.12219
-0.030024,1,7461.153433
-3.066393,50,7462.325033
-4.193971,50,7463.44977
-3.042728,50,7464.652611
-5.031948,50,7465.77735
-5.072943,50,7466.917704
-3.973673,50,7468.042444
-5.394589,50,7469.15604
-0.037771,1,7469.171664
-4.238629,50,7470.400806
-2.575752,50,7471.634893
-2.983332,50,7472.868979
-3.465196,50,7474.134302
-3.057335,50,7475.290279
-4.359158,50,7476.493124
-4.273616,50,7477.664727
-6.099761,50,7478.820701
-4.787469,50,7479.992304
-3.780372,50,7481.117034
-0.004815,1,7481.132658
-5.471691,50,7482.241773
-5.059132,50,7483.444614
-6.317084,50,7484.600593
-4.277238,50,7485.709707
-2.796825,50,7486.912549
-2.798519,50,7488.068527
-4.76089,50,7489.177642
-4.71747,50,7490.333634
-3.45322,50,7491.489604
-0.011198,1,7491.520843
-3.808255,50,7492.676821
-2.989234,50,7493.817181
-6.356292,50,7495.051264
-3.733503,50,7496.285348
-5.402912,50,7497.47257
-0.04793,1,7497.488189
-3.323637,50,7498.674518
-4.822171,50,7499.783636
-3.635639,50,7500.986478
-5.710235,50,7502.11121
-4.761359,50,7503.282812
-4.541425,50,7504.438793
-3.210083,50,7505.641634
-5.521032,50,7506.82886
-5.013448,50,7507.984839
-0.016843,1,7508.000454
-0.013424,1,7508.031694
-4.203862,50,7509.218917
-0.035653,1,7509.25016
-0.030365,1,7509.281404
-3.8477,50,7510.406137
-3.900209,50,7511.562116
-4.659615,50,7515.701769
-2.695901,50,7516.857751
-0.784186,10,7517.09207
-0.044143,1,7517.107689
-3.930192,50,7518.294914
-4.999426,50,7519.513375
-5.396462,50,7520.638113
-0.038639,1,7520.653734
-0.033955,1,7520.669355
-0.025444,1,7520.700596
-3.775542,50,7521.794089
-0.045368,1,7521.809711
-4.106266,50,7523.028172
-3.214599,50,7524.184154
-5.74217,50,7525.340137
-5.479487,50,7526.464906
-3.617615,50,7527.605223
-4.158659,50,7528.729963
-5.631297,50,7529.948423
-5.275085,50,7531.041915
-4.697637,50,7532.322864
-5.296865,50,7533.447604
-5.292914,50,7534.572342
-4.493586,50,7535.806423
-4.3412,50,7537.024885
-4.935783,50,7538.149622
-0.047937,1,7538.180865
-0.02423,1,7538.212106
-4.27025,50,7539.321225
-5.203683,50,7540.508442
-4.284535,50,7541.789391
-4.247446,50,7542.882885
-3.9408,50,7544.163838
-5.1649,50,7545.304194
-6.097507,50,7546.616382
-3.296758,50,7547.819241
-5.627947,50,7548.959583
-4.476705,50,7550.162426
-0.043538,1,7550.178048
-4.112107,50,7551.318408
-5.231968,50,7552.474387
-3.516839,50,7553.63036
-4.622551,50,7554.770719
-0.042861,1,7554.80196
-4.667997,50,7555.973565
-0.03901,1,7556.020425
-1.811931,24,7556.56717
-4.476105,50,7557.770013
-5.108363,50,7558.879129
-0.030716,1,7558.910375
-5.106041,50,7560.206944
-0.016116,1,7560.238183
-4.254462,50,7561.347298
-0.018261,1,7561.378542
-6.259786,50,7562.612629
-3.781675,50,7563.893576
-0.048636,1,7563.909212
-4.426,50,7565.080797
-2.169407,27,7565.768134
-2.690342,50,7566.955357
-4.220014,50,7568.080092
-0.023403,1,7568.111355
-3.363603,50,7569.236071
-5.170724,50,7570.454537
-0.01255,1,7570.470172
-2.961316,50,7571.626134
-3.814878,50,7572.860221
-2.628285,50,7573.984959
-0.018429,1,7574.000577
-3.767966,50,7575.10969
-0.029403,1,7575.125313
-2.833827,50,7576.234426
-4.8248,50,7577.437269
-0.046648,1,7577.468516
-6.285993,50,7578.624493
-5.583172,50,7579.733607
-5.45095,50,7580.905205
-3.178746,50,7582.15491
-2.69662,50,7583.326514
-0.030395,1,7583.357757
-2.988103,50,7584.560599
-1.223267,19,7584.997996
-3.390372,50,7586.169596
-2.641885,50,7587.294331
-0.036593,1,7587.309953
-5.435038,50,7588.559696
-5.046633,50,7589.684391
-0.041158,1,7589.715634
-4.29837,50,7590.855991
-0.045822,1,7590.887237
-3.3346,50,7592.043218
-5.704648,50,7593.246056
-5.731095,50,7594.323931
-3.530098,50,7595.63612
-5.136172,50,7596.823343
-4.304144,50,7598.088669
-2.932551,50,7599.27589
-4.584195,50,7600.385009
-0.026095,1,7600.400628
-2.839016,50,7601.540983
-2.110836,36,7602.353292
-4.080113,50,7603.524892
-0.048364,1,7603.556135
-5.916416,50,7604.696491
-4.205044,50,7605.86813
-0.049549,1,7605.914954
-4.737476,50,7607.039694
-1.73374,25,7607.633301
-6.145852,50,7608.820521
-6.425868,50,7609.929641
-5.258406,50,7611.194968
-0.043952,1,7611.210589
-2.007839,30,7611.913547
-4.146939,50,7613.08515
-0.021061,1,7613.116392
-4.448124,50,7614.256746
-0.015744,1,7614.27237
-0.036393,1,7614.303648
-6.420136,50,7615.475214
-0.048218,1,7615.490834
-2.763873,50,7616.678054
-4.714301,50,7617.943379
-0.042619,1,7617.959002
-4.169459,50,7619.083743
-4.194161,50,7620.23972
-3.806481,50,7621.442561
-0.043528,1,7621.458186
-5.866949,50,7622.645404
-4.680799,50,7623.770136
-0.044164,1,7623.801379
-5.110571,50,7624.941735
-3.326295,50,7626.097717
-4.791627,50,7627.175622
-3.859684,50,7628.347188
-4.72968,50,7629.471959
-5.703456,50,7630.799736
-3.947123,50,7632.111927
-0.044241,1,7632.12755
-3.958972,50,7633.299149
-4.932586,50,7634.470748
-3.224574,50,7635.736076
-3.443599,50,7636.860811
-3.331843,50,7638.048032
-3.157728,50,7639.204015
-4.581025,50,7640.35999
-2.80013,50,7641.578457
-0.032888,1,7641.609696
-0.028108,1,7641.640938
-3.351885,50,7642.875024
-4.62443,50,7644.062245
-3.693892,50,7645.218229
-2.821879,50,7646.374205
-5.01389,50,7647.49896
-5.56845,50,7648.68616
-0.010261,1,7648.717402
-3.749802,50,7649.873382
-6.009775,50,7651.182793
-4.866745,50,7652.472222
-1.09716,20,7652.997089
-3.417003,50,7654.223304
-6.413684,50,7655.512575
-5.24761,50,7656.802316
-3.320738,50,7658.052308
-3.217083,50,7659.314255
-2.947692,50,7660.68208
-4.420487,50,7661.94241
-2.676438,50,7663.197387
-4.645427,50,7664.477314
-0.023593,1,7664.504498
-5.552028,50,7665.792553
-4.581196,50,7667.157252
-5.162931,50,7668.384425
-0.025108,1,7668.414611
-4.234792,50,7669.60824
-0.040979,1,7669.628357
-0.045367,1,7669.65853
-4.279744,50,7670.905423
-3.658095,50,7672.065737
-0.017587,1,7672.085916
-5.752445,50,7673.316491
-4.000364,50,7674.5974
-4.644952,50,7675.784619
-4.642933,50,7676.920914
-9.249887,50,7678.123756
-0.61401,9,7678.342459
-2.550097,50,7679.592182
-0.042761,1,7679.607785
-0.02605,1,7679.639041
-0.038033,1,7679.670268
-3.027774,50,7680.935598
-0.043011,1,7680.96684
-4.195044,50,7682.136621
-0.027323,1,7682.152245
-4.970665,50,7683.339465
-4.740444,50,7684.495449
-4.171896,50,7685.651422
-3.379423,50,7686.854265
-3.79016,50,7688.088349
-5.884516,50,7689.197463
-4.320005,50,7690.228477
-0.030113,1,7690.259717
-0.006721,1,7690.275337
-3.466131,50,7691.478184
-0.029468,1,7691.509424
-4.553655,50,7692.649778
-0.020979,1,7692.665403
-5.767691,50,7693.821382
-4.839088,50,7694.930493
-4.770486,50,7696.023992
-3.62419,50,7697.211244
-3.527398,50,7698.41405
-5.384003,50,7699.710625
-2.983229,50,7700.913464
-4.199402,50,7702.131926
-0.039105,1,7702.14755
-2.516365,50,7703.272284
-0.034207,1,7703.303527
-4.395222,50,7704.475129
-3.979285,50,7705.646727
-5.103322,50,7706.787084
-0.035422,1,7706.818329
-6.126438,50,7707.989926
-4.329639,50,7709.145905
-3.490741,50,7710.317508
-4.783344,50,7711.473497
-0.030524,1,7711.520348
-4.930345,50,7712.660704
-2.879749,50,7713.879172
-3.753165,50,7715.035151
-4.216287,50,7716.191127
-5.333598,50,7717.362725
-0.033343,1,7717.39397
-4.686013,50,7718.47184
-5.542838,50,7719.596575
-3.93527,50,7720.705689
-4.374,50,7721.892909
-5.379825,50,7723.06451
-0.022431,1,7723.095752
-3.407737,50,7724.267352
-0.048095,1,7724.282974
-0.036231,1,7724.298595
-0.046073,1,7724.329841
-4.786649,50,7725.595167
-3.061663,50,7726.891737
-6.153482,50,7728.078961
-0.608418,9,7728.282036
-5.997146,50,7729.438015
-0.026366,1,7729.469256
-4.323259,50,7730.625239
-2.941045,50,7731.859323
-6.662159,50,7732.99968
-5.029031,50,7734.202518
-3.79162,50,7735.389743
-5.83834,50,7736.483234
-1.095338,13,7736.811289
-4.509229,50,7737.951642
-3.77895,50,7739.076373
-1.171328,15,7739.435665
-3.601502,50,7740.732238
-2.512309,50,7742.013186
-3.492549,50,7743.216026
-5.827291,50,7744.309526
-2.9206,50,7745.652955
-6.358559,50,7746.840179
-2.980684,50,7748.01178
-6.097584,50,7749.198997
-4.680482,50,7750.386221
-2.661781,50,7751.604682
-2.64879,50,7755.853683
-2.787088,50,7756.947187
-5.685333,50,7758.134398
-4.67253,50,7759.212271
-3.298398,50,7760.462012
-5.071029,50,7761.57109
-2.952547,50,7762.742691
-4.657546,50,7763.929912
-4.297177,50,7765.210865
-2.649636,50,7766.398084
-3.211483,50,7767.522817
-6.177476,50,7768.741281
-6.622092,50,7769.959745
-3.021803,50,7771.225077
-4.733782,50,7772.381056
-3.818946,50,7773.505788
-3.021854,50,7774.646149
-3.755871,50,7775.864613
-5.560998,50,7777.051831
-4.435626,50,7778.301541
-0.044682,1,7778.317163
-0.049703,1,7778.348402
-1.094735,19,7778.817043
-4.678935,50,7779.910532
-0.046642,1,7779.926154
-4.807008,50,7781.16024
-4.100239,50,7782.300597
-3.1895,50,7783.534686
-3.158603,50,7784.753149
-4.765284,50,7785.940367
-5.193874,50,7787.065101
-0.026323,1,7787.080723
-3.170096,50,7788.221084
-4.942121,50,7789.361439
-4.799199,50,7790.611149
-0.032925,1,7790.64239
-0.035674,1,7790.67363
-4.59622,50,7791.82961
-4.64579,50,7793.032454
-3.514286,50,7794.110331
-0.048539,1,7794.125945
-2.504777,50,7795.328792
-4.518188,50,7796.469147
-5.449645,50,7797.578257
-5.268327,50,7798.702995
-0.046029,1,7798.734239
-6.358099,50,7799.858974
-5.233171,50,7801.030571
-5.121933,50,7802.124067
-3.725056,50,7803.280046
-4.577737,50,7804.467265
-0.041397,1,7804.498511
-0.030696,1,7804.52975
-3.795217,50,7805.732593
-2.986281,50,7806.888573
-4.784853,50,7808.075796
-0.009157,1,7808.091419
-4.824356,50,7809.216166
-0.029632,1,7809.247433
-0.046343,1,7809.263019
-2.768461,50,7810.434617
-4.31575,50,7811.606217
-4.791048,50,7812.809061
-2.501877,50,7813.949414
-5.730523,50,7815.011666
-1.425427,17,7815.43344
-4.945473,50,7816.542554
-3.156726,50,7817.698538
-3.811784,50,7818.838893
-4.109665,50,7820.041736
-5.286422,50,7821.244574
-0.039626,1,7821.260197
-3.496557,50,7822.431795
-0.011043,1,7822.447421
-5.188709,50,7823.572157
-4.171938,50,7824.884346
-4.582423,50,7826.009087
-4.775786,50,7827.227546
-3.630237,50,7828.383523
-4.328741,50,7829.555147
-4.682943,50,7830.789208
-3.993313,50,7831.945188
-0.030521,1,7831.960809
-6.5942,50,7833.038683
-3.237132,50,7834.225934
-3.96344,50,7835.52247
-2.993125,50,7836.678449
-4.926041,50,7837.818809
-5.17921,50,7839.099756
-5.970137,50,7840.177627
-4.111995,50,7841.349231
-5.006849,50,7842.52083
-4.378112,50,7843.645564
-4.435607,50,7844.770299
-0.019368,1,7844.801542
-4.458525,50,7845.941904
-0.037226,1,7845.97314
-2.713109,50,7847.254106
-3.908157,50,7848.347589
-5.893127,50,7849.534813
-4.103367,50,7850.706404
-3.657378,50,7851.87801
-2.638544,50,7852.987121
-0.018848,1,7853.018363
-4.331669,50,7854.205582
-3.703077,50,7855.314699
-5.609931,50,7856.439439
-4.081913,50,7857.611037
-0.027918,1,7857.626659
-3.880361,50,7858.813881
-2.568513,50,7859.969857
-0.043557,1,7859.985479
-0.023973,1,7860.001103
-0.012569,1,7860.032341
-4.561592,50,7861.1727
-3.88103,50,7862.328679
-3.887252,50,7863.484654
-5.173351,50,7865.327974
-1.11392,13,7865.624777
-4.960213,50,7866.811996
-4.843589,50,7867.921116
-5.114559,50,7869.077093
-3.464225,50,7870.233072
-3.959028,50,7871.389046
-3.229356,50,7872.498159
-4.904788,50,7873.638519
-3.720844,50,7874.903849
-2.90935,50,7876.059825
-3.682839,50,7877.184565
-0.030512,1,7877.215844
-2.693496,50,7878.527995
-3.42385,50,7879.62149
-3.455042,50,7880.808713
-5.102811,50,7881.949067
-3.791648,50,7883.167531
-6.278957,50,7884.261024
-0.046693,1,7884.29227
-4.658621,50,7885.51073
-6.344312,50,7886.651092
-6.196694,50,7887.807068
-3.612362,50,7888.916185
-4.249835,50,7890.134644
-5.37995,50,7891.337493
-5.581094,50,7892.462223
-6.177218,50,7893.586962
-5.642889,50,7894.711695
-4.926055,50,7895.94578
-0.037413,1,7895.977022
-0.042508,1,7895.992643
-2.687228,50,7897.257971
-0.044355,1,7897.273592
-3.673651,50,7898.460819
-4.085749,50,7899.726141
-4.241465,50,7900.928988
-2.800825,50,7902.038102
-2.673295,50,7903.209698
-6.476836,50,7904.412545
-0.045596,1,7904.428167
-4.75226,50,7905.541796
-5.31425,50,7906.898503
-5.590839,50,7908.553307
-3.112249,50,7909.906096
-3.689039,50,7911.301292
-0.028227,1,7911.326423
-0.03271,1,7911.351181
-6.069766,50,7912.623524
-3.392896,50,7913.916667
-0.041524,1,7913.946052
-4.76771,50,7915.301595
-4.033494,50,7916.666542
-0.007653,1,7916.691139
-3.256067,50,7918.011358
-5.38695,50,7919.340952
-5.634804,50,7920.468266
-3.664893,50,7921.675928
-4.463855,50,7922.865231
-1.003583,17,7923.247504
-0.005569,1,7923.277643
-5.217792,50,7924.540847
-3.492237,50,7925.712442
-5.089838,50,7926.852804
-2.620137,50,7928.008779
-4.997539,50,7929.227243
-5.360521,50,7930.367599
-4.691725,50,7931.619216
-5.886263,50,7933.244849
-6.452059,50,7934.544949
-2.736887,50,7935.899694
-0.044472,1,7935.929797
-2.840356,50,7937.278256
-1.282924,16,7937.72475
-3.703847,50,7939.010062
-1.121654,22,7939.604814
-2.695412,50,7941.258332
-6.240195,50,7942.641772
-3.65551,50,7943.990843
-3.156806,50,7945.254716
-5.361443,50,7946.464108
-4.969396,50,7947.663534
-0.043336,1,7947.683634
-5.025049,50,7948.94219
-0.009335,1,7948.960229
-4.611203,50,7950.093679
-0.046053,1,7950.109286
-0.037474,1,7950.140527
-0.031454,1,7950.156151
-0.039665,1,7950.187392
-4.718752,50,7951.312128
-4.669975,50,7952.499354
-4.010484,50,7953.733433
-0.026709,1,7953.749055
-0.029725,1,7953.764677
-4.437587,50,7954.905035
-3.173111,50,7956.045396
-2.851504,50,7957.160344
-4.010033,50,7958.363191
-6.223897,50,7959.441056
-5.890614,50,7960.565796
-3.394723,50,7961.737397
-4.67915,50,7962.908996
-5.821886,50,7964.080596
-5.575524,50,7965.31468
-5.098832,50,7966.439419
-4.023989,50,7967.626638
-5.296846,50,7968.751372
-2.857651,50,7969.938592
-4.074133,50,7971.125816
-6.694751,50,7972.26617
-2.605813,50,7973.39091
-4.207858,50,7974.593748
-0.044144,1,7974.609371
-3.918113,50,7975.734107
-4.457747,50,7977.108784
-0.009569,1,7977.140025
-3.557782,50,7978.389732
-0.03523,1,7978.405355
-3.199887,50,7979.545712
-0.033975,1,7979.576953
-3.8463,50,7980.701689
-0.01471,1,7980.717309
-2.744727,50,7981.826429
-3.448083,50,7983.060513
-5.937699,50,7984.310217
-3.258618,50,7985.4662
-0.046489,1,7985.49744
-1.240173,15,7985.825489
-0.044526,1,7985.856732
-4.991351,50,7987.043948
-3.601344,50,7988.262413
-0.031058,1,7988.293656
-4.370859,50,7989.449637
-3.653153,50,7990.668098
-4.882961,50,7991.808492
-3.880014,50,7992.917575
-0.037691,1,7992.933198
-4.843264,50,7994.089169
-4.134861,50,7998.634978
-0.026395,1,7998.66622
-2.846786,50,7999.775337
-4.942077,50,8001.071904
-3.821875,50,8002.165401
-0.047665,1,8002.196642
-5.675779,50,8003.321381
-2.770907,50,8004.571086
-4.910049,50,8005.773946
-2.987472,50,8007.039256
-2.9232,50,8008.17961
-0.015499,1,8008.195235
-6.429117,50,8009.335591
-0.027119,1,8009.366832
-0.029317,1,8009.382454
-0.024215,1,8009.413697
-2.54233,50,8010.60092
-3.64791,50,8011.710032
-0.030242,1,8011.741273
-4.438707,50,8012.881631
-6.167229,50,8013.975125
-0.047674,1,8014.006367
-0.045308,1,8014.02199
-3.42465,50,8015.146727
-4.027662,50,8016.255842
-3.752722,50,8017.458681
-4.357172,50,8018.645903
-3.48352,50,8019.770641
-4.784047,50,8021.004721
-4.915411,50,8022.098219
-3.55234,50,8023.301059
-0.931411,13,8023.597883
-5.017643,50,8024.83195
-3.595716,50,8026.019169
-5.714763,50,8027.190771
-0.043067,1,8027.222051
-0.044831,1,8027.253294
-5.302558,50,8028.377992
-3.266373,50,8029.471484
-0.01651,1,8029.487106
-0.028443,1,8029.533968
-3.750461,50,8030.752435
-0.013311,1,8030.799338
-1.345117,15,8031.158592
-5.127358,50,8032.408298
-3.086544,50,8033.51741
-4.357708,50,8034.595283
-2.971892,50,8035.735641
-2.922753,50,8036.907237
-0.044788,1,8036.954102
-4.054795,50,8038.016364
-4.982059,50,8039.172335
-5.559422,50,8040.40642
-5.270937,50,8041.60927
-0.019862,1,8041.640505
-4.506584,50,8042.749614
-5.045771,50,8043.905596
-5.297675,50,8045.045957
-0.02281,1,8045.061594
-5.908268,50,8046.15507
-2.936048,50,8047.34229
-4.558095,50,8048.498268
-4.139411,50,8049.576142
-3.527112,50,8050.732114
-3.095289,50,8051.966204
-4.462713,50,8053.137804
-0.048597,1,8053.169043
-4.537729,50,8054.3094
-5.262439,50,8055.480999
-0.042037,1,8055.496625
-6.166233,50,8056.558873
-2.647216,50,8057.730474
-4.752894,50,8058.917692
-0.034107,1,8058.948939
-3.45072,50,8060.026811
-3.966157,50,8061.198411
-4.75285,50,8062.323144
-5.205343,50,8063.525992
-3.691906,50,8064.650722
-5.139953,50,8065.791081
-0.008074,1,8065.837946
-0.038909,1,8065.869221
-0.011939,1,8065.884807
-3.435275,50,8067.087652
-4.430219,50,8068.20285
-6.363806,50,8069.326111
-5.483889,50,8070.539599
-6.324925,50,8071.648718
-4.433858,50,8072.820316
-5.723967,50,8074.00754
-4.716242,50,8075.210393
-2.97684,50,8076.428843
-5.097316,50,8077.616062
-5.862857,50,8078.818909
-4.847062,50,8079.928024
-0.04187,1,8079.959263
-0.033,1,8079.990506
-4.583233,50,8081.11524
-4.226591,50,8082.224358
-5.021829,50,8083.442824
-5.829833,50,8084.536311
-4.088385,50,8085.692291
-0.027182,1,8085.707912
-3.021668,50,8086.91076
-4.322663,50,8088.113597
-3.492112,50,8089.285202
-2.952011,50,8090.409937
-3.632055,50,8091.581533
-0.040772,1,8091.597153
-0.043608,1,8091.644021
-5.029538,50,8092.753137
-5.206496,50,8093.924733
-4.003122,50,8095.190062
-3.24365,50,8096.377281
-5.395897,50,8097.517648
-5.074531,50,8098.814208
-0.040952,1,8098.845451
-2.700501,50,8100.001434
-3.279796,50,8101.188651
-3.589657,50,8102.422738
-3.501204,50,8103.703724
-4.143661,50,8104.859663
-3.338801,50,8106.031267
-6.28925,50,8107.156006
-2.776709,50,8108.327602
-5.140309,50,8109.45234
-0.027343,1,8109.483583
-3.29065,50,8110.68642
-4.390521,50,8111.748676
-6.724523,50,8112.857785
-3.336686,50,8114.013768
-4.370194,50,8115.154124
-2.914434,50,8116.325722
-3.321073,50,8117.434836
-0.021407,1,8117.450457
-5.021577,50,8118.606473
-0.810269,12,8118.918861
-3.181654,50,8120.043598
-4.19824,50,8121.152712
-3.676811,50,8122.293071
-4.520683,50,8123.542814
-2.861168,50,8124.729996
-0.040976,1,8124.745619
-3.883814,50,8125.93284
-5.414178,50,8127.135682
-3.870284,50,8128.307286
-0.01847,1,8128.322907
-3.564673,50,8129.556995
-5.241478,50,8130.775457
-2.8143,50,8131.900187
-5.094563,50,8133.071791
-2.884188,50,8134.22777
-4.142213,50,8135.368127
-0.025132,1,8135.399371
-0.042556,1,8135.414992
-4.732314,50,8136.711558
-0.038798,1,8136.742804
-4.037295,50,8137.945648
-1.649598,20,8138.398666
-4.914858,50,8139.601537
-4.659441,50,8140.741865
-0.048358,1,8140.773108
-4.432855,50,8141.960324
-4.206874,50,8143.256895
-4.566446,50,8144.334768
-3.959693,50,8145.459509
-4.44324,50,8146.584243
-4.248544,50,8147.927674
-6.34577,50,8149.583537
-5.172112,50,8150.692655
-4.875436,50,8151.801763
-3.542283,50,8152.957746
-3.483601,50,8154.051241
-3.240161,50,8155.175975
-2.501903,50,8156.28509
-1.336341,24,8156.831835
-2.870055,50,8157.956568
-3.27915,50,8159.065686
-3.113953,50,8160.19042
-4.634676,50,8161.268292
-5.082525,50,8162.408648
-3.751148,50,8163.517766
-2.954888,50,8164.720603
-0.029613,1,8164.736225
-5.087021,50,8165.876585
-6.671039,50,8166.954466
-5.209707,50,8168.094811
-3.601696,50,8169.344517
-6.659544,50,8170.578607
-1.278586,14,8170.953528
-1.352813,25,8171.578372
-0.031419,1,8171.609609
-5.721825,50,8172.921808
-2.588416,50,8174.124657
-2.00605,27,8174.780746
-4.480298,50,8175.92117
-1.595307,17,8176.311631
-3.959091,50,8177.561341
-4.837757,50,8178.764186
-1.57154,29,8179.404655
-1.003216,15,8179.795189
-0.03077,1,8179.826431
-6.545542,50,8180.998035
-4.297346,50,8182.107149
-3.527882,50,8183.341274
-3.305098,50,8184.57532
-3.802374,50,8185.778158
-1.160028,14,8186.106207
-3.04081,50,8187.230944
-0.047605,1,8187.262189
-0.037275,1,8187.277808
-4.198409,50,8188.465029
-4.178141,50,8189.714734
-3.619814,50,8190.901958
-4.940582,50,8192.136045
-3.60479,50,8193.2764
-4.956219,50,8194.572969
-0.032803,1,8194.604213
-5.853363,50,8195.697708
-6.287883,50,8196.822445
-3.224646,50,8197.994043
-4.458594,50,8199.134397
-5.08024,50,8200.305996
-4.265307,50,8201.446354
-0.045098,1,8201.477632
-3.973374,50,8202.711715
-4.059135,50,8203.898906
-0.049039,1,8203.914527
-4.517154,50,8205.101745
-3.781804,50,8206.242102
-0.041411,1,8206.257724
-3.031561,50,8207.413704
-0.039538,1,8207.429326
-4.937086,50,8208.600924
-0.021621,1,8208.632166
-5.486235,50,8209.756912
-4.487267,50,8210.897264
-3.72286,50,8212.037616
-3.466533,50,8213.240458
-0.035682,1,8213.256081
-6.296657,50,8214.396439
-4.564911,50,8215.521175
-1.009671,15,8215.849223
-5.162179,50,8216.958335
-1.220148,14,8217.286387
-4.235577,50,8218.536094
-2.5308,50,8220.051362
-0.013977,1,8220.082614
-4.891918,50,8221.519762
-5.318272,50,8222.660125
-0.998287,17,8223.066277
-3.08295,50,8224.222255
-4.740305,50,8225.409482
-4.82315,50,8226.62794
-0.01304,1,8226.659183
-0.049034,1,8226.690424
-0.043437,1,8226.706046
-4.101051,50,8227.924509
-5.115364,50,8229.09611
-4.086696,50,8230.283331
-4.991979,50,8231.579903
-3.332424,50,8235.641448
-4.610073,50,8236.891154
-4.524798,50,8238.078375
-3.718067,50,8239.281234
-3.163594,50,8240.437196
-5.581007,50,8241.530723
-4.862671,50,8242.733533
-4.331062,50,8243.889512
-0.032125,1,8243.905132
-3.757205,50,8245.139215
-5.952687,50,8246.248338
-5.940454,50,8247.373071
-4.746336,50,8248.607151
-0.047875,1,8248.638396
-3.885584,50,8249.825616
-0.023992,1,8249.841252
-1.560147,17,8250.278636
-3.26326,50,8251.403369
-6.119696,50,8252.69994
-5.409579,50,8253.87154
-5.022809,50,8255.027519
-3.690089,50,8256.214743
-1.126929,16,8256.574029
-2.819817,50,8257.7925
-1.078765,17,8258.167406
-3.33914,50,8259.339007
-5.447945,50,8260.479365
-0.047234,1,8260.510609
-3.691363,50,8261.604103
-3.983407,50,8262.780234
-9.288369,50,8264.061448
-2.941654,50,8265.355797
-3.823455,50,8266.74192
-5.255122,50,8267.976476
-5.71103,50,8269.236551
-2.840865,50,8270.471469
-0.027706,1,8270.501946
-3.845792,50,8271.770601
-0.044083,1,8271.798816
-0.024196,1,8271.821678
-2.893595,50,8273.08656
-0.039846,1,8273.106642
-4.034507,50,8274.355463
-2.740684,50,8275.641625
-0.046304,1,8275.67175
-0.036339,1,8275.69658
-0.009355,1,8275.726807
-0.035488,1,8275.751465
-4.62385,50,8276.987851
-0.045392,1,8277.007952
-4.078767,50,8278.257089
-3.7322,50,8279.437642
-0.019519,1,8279.477826
-0.046705,1,8279.497916
-4.188185,50,8280.635054
-0.040079,1,8280.663408
-4.91267,50,8281.824729
-3.556396,50,8283.084061
-5.070529,50,8284.224419
-4.628319,50,8285.3804
-3.625445,50,8286.581682
-6.338337,50,8287.768905
-0.97643,15,8288.128192
-3.330247,50,8289.437657
-0.040966,1,8289.468901
-4.562176,50,8290.593637
-3.445146,50,8291.778007
-2.63196,50,8292.93395
-4.520738,50,8294.121174
-4.365706,50,8295.292772
-0.015148,1,8295.308394
-5.479053,50,8296.526857
-3.51106,50,8297.635975
-3.7591,50,8298.776328
-5.833593,50,8300.010417
-4.374257,50,8301.103906
-3.295827,50,8302.244268
-4.253544,50,8303.447108
-5.601714,50,8304.540602
-1.183225,14,8304.837412
-3.68337,50,8305.977764
-4.10664,50,8307.149362
-5.83541,50,8308.258482
-0.03592,1,8308.289723
-4.165661,43,8309.383213
-3.549504,50,8310.570432
-0.040157,1,8310.617296
-3.860077,50,8311.788902
-0.047596,1,8311.820145
-5.0558,50,8313.085471
-5.933314,50,8314.241448
-4.002138,50,8315.397424
-3.541368,50,8316.569024
-4.661101,50,8317.771868
-4.750181,50,8318.896614
-3.829764,50,8320.099446
-5.044088,50,8321.302291
-4.40841,50,8322.380159
-3.954255,50,8323.754837
-1.486652,22,8324.285966
-0.03599,1,8324.317207
-3.328244,50,8325.473182
-4.682135,50,8326.629164
-3.673538,50,8327.832003
-4.132745,50,8329.092007
-1.814255,20,8329.682288
-3.593206,50,8330.96123
-5.430206,50,8332.211585
-0.031018,1,8332.243491
-4.172472,50,8333.914287
-5.717542,50,8336.169788
-0.032193,1,8336.248791
-8.699727,50,8337.731222
-4.636627,50,8339.181436
-4.377869,50,8340.725535
-4.925741,50,8342.732033
-4.607726,50,8344.383394
-2.515373,50,8345.643737
-0.524055,9,8345.844246
-0.016434,1,8345.866395
-3.849253,50,8347.107779
-0.026274,1,8347.123401
-4.807445,50,8348.266452
-1.436478,16,8348.610122
-4.98531,50,8349.766112
-3.154224,50,8350.875214
-0.018497,1,8350.922078
-3.958275,50,8352.187407
-5.512977,50,8353.379614
-6.164779,50,8354.551214
-3.10131,50,8355.675947
-2.886608,50,8356.878789
-4.520161,50,8358.081632
-4.678408,50,8359.221989
-0.03525,1,8359.253232
-0.034427,1,8359.268855
-4.881627,50,8360.424835
-0.040211,1,8360.440456
-4.748865,50,8361.690197
-1.196473,14,8362.002587
-0.016315,1,8362.03383
-3.028081,50,8363.205429
-0.044848,1,8363.221054
