#{"t_start": 1779724689.290449, "env_id": "PandaPush-v3"}
r,l,t
-0.543739,7,11457.768593
-0.022544,1,11457.799833
-0.585387,7,11457.971669
-0.275504,5,11458.081016
-0.467652,7,11458.237231
-0.419186,6,11458.377824
-0.541166,7,11458.580899
-0.653372,7,11458.721495
-0.399011,6,11458.846466
-0.879269,8,11459.018297
-0.32613,6,11459.19013
-0.024448,1,11459.221374
-0.585946,8,11459.408833
-0.538528,7,11459.549426
-1.062308,10,11459.846228
-0.389169,6,11459.971196
-0.469357,6,11460.11179
-0.783102,8,11460.299249
-0.300103,5,11460.424216
-0.033118,1,11460.455463
-0.425185,6,11460.596052
-0.497212,8,11460.767885
-0.962752,11,11461.033452
-0.63653,8,11461.220908
-0.048451,1,11461.236529
-0.048581,1,11461.267771
-0.775354,10,11461.517709
-0.61309,7,11461.673923
-0.33819,6,11461.814515
-0.687545,8,11461.970731
-0.3153,6,11462.126942
-0.044228,1,11462.142564
-0.429209,6,11462.283156
-0.350152,6,11462.408132
-0.607955,8,11462.626824
-0.017736,1,11462.642445
-0.690406,8,11462.861144
-0.474065,7,11463.017359
-0.03339,1,11463.048604
-0.711569,8,11463.236056
-0.695232,8,11463.407894
-0.022221,1,11463.439174
-1.604956,19,11463.907775
-0.500581,7,11464.063991
-0.318935,5,11464.173339
-0.43575,6,11464.313927
-1.112735,12,11464.595112
-0.571374,7,11464.751329
-0.498991,7,11464.891919
-0.418353,6,11465.032512
-0.032531,1,11465.079373
-0.031171,1,11465.110615
-0.297936,6,11465.251239
-0.269846,5,11465.37618
-0.25414,5,11465.516769
-0.37557,6,11465.64174
-1.206475,13,11466.079137
-0.5823,8,11466.360321
-0.040856,1,11466.391565
-0.807909,11,11466.750855
-0.405772,7,11467.000795
-0.046205,1,11467.032038
-0.453826,6,11467.25074
-0.561356,7,11467.469436
-0.375698,6,11467.672513
-0.037874,1,11467.703756
-0.015898,1,11467.750619
-0.354021,6,11467.953698
-0.518403,6,11468.094289
-0.454485,6,11468.250504
-0.549461,8,11468.45358
-1.225828,13,11468.734767
-0.005916,1,11468.766041
-0.483315,7,11468.906602
-0.011006,1,11468.937845
-0.364828,6,11469.094093
-0.04489,1,11469.109678
-0.041043,1,11469.140918
-0.688057,12,11469.422104
-0.827275,9,11469.625184
-0.047663,1,11469.656426
-0.493692,7,11469.828261
-1.10418,11,11470.078203
-0.028316,1,11470.109442
-0.285089,5,11470.203169
-0.486415,7,11470.375004
-0.671655,8,11470.578083
-8.230869,50,11471.671578
-0.817178,9,11471.874655
-0.654187,8,11472.046488
-0.36471,6,11472.21832
-0.358791,6,11472.343293
-0.409696,6,11472.468262
-0.800685,9,11472.702583
-0.588692,7,11472.874417
-2.563857,30,11473.592999
-0.004562,1,11473.624242
-0.657287,8,11473.811701
-0.721946,9,11474.077259
-0.427442,7,11474.249094
-0.034193,1,11474.264715
-0.684121,7,11474.420928
-0.580951,9,11474.624012
-1.015085,10,11474.858326
-0.564628,7,11475.014543
-0.849888,9,11475.233242
-0.841798,10,11475.498834
-0.392594,6,11475.623773
-0.027783,1,11475.655015
-0.690814,8,11475.826882
-0.489944,7,11476.014308
-0.528963,7,11476.154901
-0.588327,8,11476.342356
-0.038617,1,11476.357979
-0.424804,7,11476.529813
-0.026085,1,11476.561052
-0.495911,7,11476.717265
-0.55218,8,11476.889103
-0.262388,5,11477.029692
-0.369231,6,11477.170288
-0.414429,6,11477.295255
-0.692772,9,11477.482711
-0.722817,9,11477.701411
-0.950527,10,11477.951349
-3.884436,50,11479.091708
-0.464372,6,11479.2323
-0.045233,1,11479.263542
-0.390614,6,11479.404136
-0.752663,8,11479.575968
-0.422268,6,11479.732182
-0.040659,1,11479.763424
-0.684496,8,11479.950879
-0.035258,1,11479.9665
-0.636444,7,11480.122719
-0.361323,6,11480.278928
-0.521055,7,11480.435141
-0.389871,6,11480.575737
-0.032249,1,11480.591355
-0.354585,6,11480.77881
-0.259336,5,11480.903782
-0.6035,7,11481.044374
-0.524115,7,11481.216208
-0.551457,7,11481.403665
-0.446487,7,11481.575498
-0.695616,8,11481.747337
-0.34715,6,11481.903546
-0.6554,8,11482.091003
-0.411903,7,11482.278461
-0.343702,6,11482.450293
-2.606755,34,11483.200119
-0.70701,8,11483.403197
-0.379568,5,11483.559409
-0.049677,1,11483.590652
-0.750395,8,11483.762486
-0.688145,8,11483.965563
-0.554083,7,11484.121781
-0.268121,5,11484.231124
-0.55563,8,11484.41858
-0.702638,8,11484.621658
-0.027635,1,11484.63728
-0.331173,6,11484.777875
-0.194977,4,11484.871598
-0.045007,1,11484.902844
-0.869781,9,11485.137166
-1.032205,10,11485.371485
-0.025516,1,11485.402726
-0.427715,6,11485.543316
-0.99337,9,11485.762016
-0.783791,9,11485.965097
-0.020476,1,11485.980713
-0.591083,8,11486.168169
-0.732956,9,11486.38687
-0.309554,6,11486.543084
-0.037154,1,11486.558705
-0.31826,6,11486.714915
-0.659009,8,11486.917995
-0.29236,5,11487.042965
-1.069896,10,11487.308529
-0.206085,4,11487.417879
-0.04664,1,11487.433501
-0.534012,7,11487.57409
-0.719491,8,11487.777166
-0.495866,7,11487.933381
-0.43694,6,11488.073977
-0.772217,8,11488.245819
-0.617438,7,11488.417641
-1.036727,11,11488.698824
-0.394015,6,11488.823801
-10.451392,50,11489.948532
-0.459226,7,11490.135988
-0.458148,6,11490.292202
-0.348635,6,11490.432793
-0.025464,1,11490.464036
-0.373963,6,11490.604631
-0.37189,6,11490.776461
-0.529208,7,11490.948301
-0.987245,9,11491.167
-0.029628,1,11491.198241
-0.024058,1,11491.245102
-0.622199,7,11491.416937
-0.274712,5,11491.526286
-0.332522,6,11491.682505
-0.626889,8,11491.885576
-0.559737,7,11492.026173
-0.526795,7,11492.213656
-0.478493,7,11492.385459
-1.489425,21,11492.920952
-0.031953,1,11492.952197
-0.503984,7,11493.124034
-0.266615,5,11493.217762
-0.272393,5,11493.373971
-0.708209,8,11493.561426
-0.71683,8,11493.717643
-1.787796,22,11494.28001
-0.918639,9,11494.483085
-0.508773,7,11494.65492
-0.988056,11,11494.946759
-0.37529,6,11495.087348
-0.560197,7,11495.259185
-0.399934,6,11495.415395
-0.43509,7,11495.571614
-0.640201,8,11495.774686
-0.553048,7,11495.946523
-0.450505,7,11496.102736
-0.712615,8,11496.29019
-0.504149,7,11496.446406
-3.549412,50,11497.571139
-1.660129,21,11498.024157
-0.049415,1,11498.03978
-0.559082,7,11498.195997
-0.278535,5,11498.336586
-0.342954,6,11498.477179
-0.373179,6,11498.617773
-0.479356,7,11498.789603
-0.623263,8,11498.961441
-0.403732,6,11499.102029
-0.253113,5,11499.227
-0.742523,9,11499.492565
-0.544819,7,11499.664401
-1.773556,18,11500.070556
-0.016075,1,11500.086178
-0.786451,8,11500.289254
-0.50931,7,11500.47671
-0.30516,6,11500.617301
-0.285471,6,11500.757892
-0.038154,1,11500.789133
-0.553828,7,11500.945364
-0.702293,8,11501.132806
-0.648293,8,11501.304641
-0.037654,1,11501.33588
-0.481878,7,11501.507713
-0.04699,1,11501.523335
-0.55096,7,11501.69517
-0.036504,1,11501.710794
-0.328586,6,11501.835766
-0.455763,7,11501.99198
-1.565578,15,11502.335649
-0.037782,1,11502.351271
-0.821184,9,11502.585589
-0.97188,12,11502.835534
-0.521918,6,11502.976123
-0.411413,6,11503.101097
-0.251217,5,11503.226061
-0.424584,6,11503.351035
-0.256614,5,11503.46038
-0.971608,11,11503.74157
-0.382997,6,11503.897778
-0.048798,1,11503.92902
-0.317855,6,11504.069612
-0.049384,1,11504.085236
-0.800484,9,11504.335175
-0.442942,7,11504.491392
-0.370013,6,11504.647606
-0.030704,1,11504.663227
-0.04508,1,11504.694465
-0.829874,9,11504.881925
-0.892633,9,11505.069382
-0.55939,8,11505.241217
-0.609234,8,11505.459912
-0.024201,1,11505.491154
-0.838905,10,11505.725475
-0.404002,6,11505.850447
-0.389147,6,11506.006662
-0.48415,7,11506.162874
-0.509807,7,11506.319089
-0.339513,7,11506.459682
-0.501527,7,11506.631512
-0.026772,1,11506.662755
-0.040872,1,11506.678376
-0.583928,7,11506.834592
-0.645608,8,11507.022044
-0.612797,8,11507.209502
-0.033053,1,11507.240747
-0.642831,8,11507.443824
-0.626388,7,11507.600033
-0.041475,1,11507.615656
-0.884383,8,11507.803111
-1.067624,11,11508.084297
-0.717699,9,11508.334238
-6.783568,50,11509.474597
-0.048706,1,11509.490218
-0.023507,1,11509.52147
-0.451755,7,11509.677676
-0.574612,7,11509.833888
-0.204676,4,11509.927617
-0.433218,6,11510.052582
-0.68887,8,11510.25566
-0.747184,8,11510.474358
-0.024589,1,11510.489987
-0.966352,10,11510.708678
-0.269855,5,11510.864893
-0.040673,1,11510.896137
-0.271467,5,11511.005484
-0.660481,8,11511.19294
-0.012951,1,11511.224183
-0.508305,7,11511.396019
-0.549759,7,11511.567892
-0.505101,7,11511.724116
-0.453255,6,11511.86466
-0.339412,6,11512.005249
-0.933987,10,11512.239574
-0.397957,6,11512.395782
-0.815725,9,11512.645726
-0.541844,7,11512.786319
-0.886173,9,11512.989396
-0.910529,10,11513.223712
-0.25022,5,11513.364308
-2.178721,30,11514.00478
-0.569019,7,11514.160995
-0.697577,8,11514.36407
-0.359973,6,11514.504663
-0.038369,1,11514.520285
-0.750933,8,11514.692121
-0.368782,6,11514.83271
-0.247662,5,11514.957681
-0.028844,1,11514.988925
-0.335343,6,11515.113899
-0.664917,8,11515.316971
-0.225036,5,11515.457564
-0.350956,6,11515.613818
-0.46954,7,11515.785615
-0.470067,7,11515.941826
-0.450262,6,11516.098037
-0.795111,9,11516.301114
-0.408279,6,11516.441705
-0.512049,7,11516.597921
-0.904717,9,11516.832243
-0.048029,1,11516.847865
-0.643993,8,11517.0197
-0.526325,7,11517.175912
-0.275683,5,11517.300883
-0.435858,6,11517.488336
-0.760858,8,11517.675792
-0.670422,8,11517.863249
-0.028613,1,11517.894491
-3.438584,50,11519.003606
-0.015711,1,11519.019228
-0.564811,8,11519.206684
-0.482632,6,11519.378516
-0.364669,6,11519.519109
-0.374231,6,11519.675325
-0.402603,6,11519.83154
-0.333121,6,11519.987755
-0.419754,6,11520.112725
-0.36764,6,11520.237695
-0.369378,6,11520.393905
-0.594415,8,11520.565742
-0.031175,1,11520.596985
-1.139836,14,11520.893786
-0.422997,6,11521.034379
-0.777434,9,11521.253081
-0.820634,9,11521.487397
-0.511844,7,11521.627993
-0.013867,1,11521.643611
-0.651666,8,11521.831067
-0.349302,6,11521.97166
-0.649601,8,11522.143495
-0.025794,1,11522.174735
-0.238474,5,11522.29971
-0.360923,6,11522.440303
-0.040292,1,11522.471579
-12.808575,50,11523.611902
-0.63914,8,11523.814975
-0.59243,8,11523.986813
-0.346159,6,11524.111781
-0.312829,6,11524.267997
-0.631722,8,11524.471074
-0.460654,6,11524.627285
-0.926968,9,11524.830362
-0.048996,1,11524.861605
-0.777377,9,11525.080304
-0.682639,7,11525.314624
-0.591062,8,11525.533322
-0.298932,6,11525.689534
-0.500565,7,11525.892613
-0.047028,1,11525.923857
-0.522644,7,11526.080071
-0.318765,6,11526.220664
-0.026843,1,11526.251901
-0.020839,1,11526.267524
-0.583696,7,11526.408121
-0.031913,1,11526.439362
-0.949253,9,11526.658057
-0.520867,7,11526.814275
-0.920666,9,11527.017353
-0.405785,6,11527.142318
-0.518951,7,11527.314153
-0.041086,1,11527.345413
-0.675205,8,11527.548473
-0.315587,5,11527.657825
-0.746511,8,11527.892143
-0.754735,9,11528.142083
-0.416382,6,11528.28268
-0.755029,8,11528.470136
-0.244975,5,11528.579486
-0.033432,1,11528.610762
-0.731091,8,11528.782561
-0.669396,8,11528.97002
-0.510654,7,11529.141853
-0.93015,10,11529.360551
-4.183997,50,11530.500909
-0.656875,8,11530.719607
-0.501086,7,11530.891438
-0.761635,10,11531.094517
-0.446852,6,11531.235107
-0.478574,6,11531.375699
-0.51073,7,11531.547534
-0.031006,1,11531.578776
-0.473615,7,11531.71937
-0.009435,1,11531.734995
-0.015566,1,11531.781862
-0.507145,7,11531.953691
-1.928279,28,11532.656649
-0.683921,7,11532.812861
-0.990013,9,11533.031564
-0.642464,8,11533.219016
-0.481657,8,11533.422094
-0.039494,1,11533.453336
-0.023416,1,11533.484579
-0.643021,7,11533.656418
-0.551237,7,11533.812627
-0.760362,8,11534.01571
-0.278399,5,11534.125054
-0.540732,7,11534.265649
-0.897738,10,11534.499965
-0.411716,7,11534.640561
-0.020393,1,11534.6718
-0.434122,6,11534.812392
-0.289393,5,11534.921742
-0.255512,5,11535.031095
-0.706794,8,11535.218549
-0.928347,14,11535.530972
-0.032214,1,11535.562216
-0.780372,9,11535.765296
-0.543165,7,11535.937128
-0.543824,7,11536.093345
-0.640804,8,11536.296419
-0.702257,8,11536.499504
-0.625974,8,11536.718195
-0.040546,1,11536.733816
-0.039611,1,11536.765059
-0.029293,1,11536.796302
-0.336724,6,11536.921275
-0.55429,7,11537.093107
-0.351604,6,11537.233699
-0.647949,8,11537.436775
-0.636536,7,11537.59299
-0.048256,1,11537.608612
-0.705814,9,11537.796072
-0.353752,6,11537.921038
-0.335116,5,11538.046008
-0.326979,5,11538.15539
-0.946448,10,11538.374057
-0.049916,1,11538.389683
-0.289633,5,11538.514647
-0.59749,8,11538.702106
-0.340445,5,11538.827074
-0.609763,7,11538.967671
-0.861505,9,11539.20199
-0.481335,7,11539.37382
-0.81215,9,11539.576897
-0.030066,1,11539.592522
-0.769668,9,11539.811222
-0.891199,10,11540.029921
-0.506266,8,11540.201758
-0.774805,9,11540.42045
-0.021703,1,11540.451695
-1.782166,22,11540.967196
-3.29686,50,11542.107555
-0.642212,8,11542.310635
-0.583294,8,11542.513712
-0.421,7,11542.669925
-0.006236,1,11542.685548
-0.562975,7,11542.826138
-0.343703,6,11542.998011
-0.289931,5,11543.122944
-0.705088,8,11543.326018
-0.481258,7,11543.497852
-0.031327,1,11543.529095
-0.025721,1,11543.560338
-0.257389,5,11543.68531
-0.467322,7,11543.857144
-0.347951,6,11543.997737
-0.037106,1,11544.01336
-0.03206,1,11544.044598
-0.017849,1,11544.06022
-1.52981,16,11544.450758
-0.511537,7,11544.622588
-0.736561,9,11544.825665
-0.269047,5,11544.935018
-0.593176,7,11545.10685
-0.384428,6,11545.247441
-0.641397,8,11545.434903
-0.247496,5,11545.544249
-0.041025,1,11545.575531
-0.443753,7,11545.747324
-0.046155,1,11545.762946
-0.028758,1,11545.794192
-0.245704,5,11545.919158
-0.299167,6,11546.044168
-0.005688,1,11546.059755
-0.268049,5,11546.184729
-0.864054,9,11546.403422
-2.406718,27,11546.98141
-0.595738,7,11547.153244
-0.02447,1,11547.184488
-0.488575,7,11547.340702
-0.571989,8,11547.512533
-0.488282,7,11547.684372
-0.750318,10,11547.918693
-0.029146,1,11547.949935
-3.894837,50,11549.105914
-7.633947,50,11550.433723
-0.795355,8,11550.605559
-3.697769,50,11551.71471
-0.043011,1,11551.745916
-0.266088,5,11551.870888
-0.325055,6,11552.027098
-1.056491,11,11552.292712
-0.503763,7,11552.433257
-0.30837,6,11552.558225
-1.660599,18,11552.964378
-0.902499,9,11553.198698
-0.566887,7,11553.339291
-0.49536,7,11553.511127
-0.430425,7,11553.682961
-0.355581,5,11553.80793
-0.260896,5,11553.90166
-0.027562,1,11553.932901
-0.590109,7,11554.073493
-3.338831,50,11555.291961
-0.309816,5,11555.432549
-0.047803,1,11555.448171
-0.486005,6,11555.588762
-0.502127,7,11555.744976
-0.550594,7,11555.901189
-0.011399,1,11555.932431
-3.772725,48,11557.057167
-0.647194,8,11557.244625
-0.360139,6,11557.369595
-0.431528,6,11557.494564
-0.046794,1,11557.52581
-1.137432,11,11557.822613
-1.10016,11,11558.088173
-0.832274,8,11558.260011
-0.631648,8,11558.431845
-0.352065,6,11558.572438
-1.436179,16,11558.916109
-0.313372,6,11559.056698
-0.618606,7,11559.212912
-0.033614,1,11559.259775
-0.293775,5,11559.384745
-0.641118,7,11559.556581
-0.033886,1,11559.572203
-0.726411,8,11559.790902
-0.03356,1,11559.822144
-0.008695,1,11559.837765
-0.759028,9,11560.072084
-0.333002,6,11560.212676
-0.034898,1,11560.228299
-0.790658,9,11560.447
-0.560596,7,11560.603209
-0.254277,5,11560.728182
-0.929338,8,11560.931259
-0.041926,1,11560.94688
-0.763582,8,11561.149959
-0.01652,1,11561.181207
-0.627991,7,11561.35304
-0.647196,8,11561.540489
-1.068348,10,11561.774812
-0.731081,9,11561.993509
-0.811942,8,11562.180964
-0.620572,8,11562.368419
-0.898613,8,11562.555876
-0.92532,11,11562.80582
-0.463144,7,11562.977654
-0.648044,8,11563.149486
-0.744409,8,11563.352563
-0.529298,8,11563.540022
-0.875928,10,11563.758719
-0.517893,7,11563.914932
-0.667065,8,11564.118009
-0.523414,7,11564.274226
-0.534311,7,11564.446057
-1.047775,10,11564.649139
-0.693205,8,11564.836594
-0.479765,7,11564.992804
-0.485472,7,11565.149019
-0.049693,1,11565.164642
-0.267354,5,11565.289612
-0.369741,6,11565.445825
-0.741683,9,11565.633279
-0.416875,6,11565.789494
-0.27376,5,11565.898844
-0.789277,9,11566.101926
-0.263819,5,11566.226893
-0.033297,1,11566.242513
-0.370628,6,11566.398729
-0.753277,8,11566.617426
-0.297887,5,11566.71115
-0.023527,1,11566.758013
-0.767812,9,11566.961092
-0.410528,6,11567.101687
-0.462489,7,11567.273518
-0.043066,1,11567.28914
-0.446933,6,11567.414114
-0.022243,1,11567.461009
-0.764674,8,11567.664053
-0.771192,8,11567.85151
-0.042872,1,11567.867132
-0.437192,7,11568.038967
-0.047465,1,11568.070206
-0.444871,6,11568.210802
-0.485889,7,11568.367014
-1.249028,13,11568.663819
-0.345268,6,11568.804409
-0.024245,1,11568.820031
-0.020902,1,11568.851273
-0.324502,6,11568.976243
-0.727095,8,11569.179325
-0.345296,6,11569.319929
-0.568261,7,11569.476129
-0.546696,7,11569.632343
-0.480564,7,11569.804174
-0.377738,6,11569.960387
-0.338299,5,11570.069738
-0.586134,8,11570.288436
-0.404161,6,11570.413411
-0.276829,5,11570.522756
-0.721947,8,11570.757112
-0.046374,1,11570.772698
-0.854852,9,11570.991395
-0.035947,1,11571.038259
-0.612269,7,11571.178853
-0.723517,9,11571.428806
-0.560415,7,11571.600626
-0.829671,9,11571.803704
-0.66427,8,11572.022407
-0.411266,6,11572.178619
-0.036912,1,11572.194237
-0.612603,7,11572.350451
-0.71037,8,11572.537906
-0.335659,6,11572.678498
-0.486639,7,11572.834716
-0.544099,8,11573.03779
-0.546918,7,11573.225245
-0.861741,10,11573.490808
-0.588485,7,11573.662646
-0.712493,9,11573.865719
-0.352588,6,11574.006311
-0.602011,8,11574.209388
-0.573655,7,11574.365602
-0.38314,6,11574.506193
-0.037968,1,11574.521816
-0.015343,1,11574.55306
-0.694254,7,11574.740517
-0.642759,8,11574.927978
-0.049566,1,11574.943596
-0.641253,8,11575.146674
-0.683592,8,11575.33413
-0.037443,1,11575.349747
-0.04143,1,11575.380989
-0.347926,6,11575.537205
-0.598344,7,11575.693424
-0.297907,5,11575.802763
-0.046003,1,11575.818384
-0.747563,8,11576.021469
-0.210462,4,11576.09957
-0.559635,8,11576.28703
-0.344321,6,11576.427618
-0.038986,1,11576.458876
-0.424713,6,11576.599456
-0.042346,1,11576.615075
-5.486957,50,11577.755433
-0.204387,4,11577.849161
-0.487448,7,11578.005378
-0.038432,1,11578.036617
-0.893805,9,11578.239693
-0.683275,8,11578.44277
-0.047755,1,11578.474011
-0.758282,8,11578.630229
-4.836379,50,11580.832834
-0.029734,1,11580.879701
-0.329777,6,11581.020289
-0.446524,7,11581.176509
-0.288688,5,11581.285854
-0.650442,8,11581.520174
-1.108711,11,11581.770115
-0.293864,6,11581.910706
-0.260037,5,11582.035676
-0.366787,6,11582.176272
-0.680759,8,11582.363726
-0.043813,1,11582.379349
-0.362393,6,11582.504319
-0.025234,1,11582.535558
-0.794996,9,11582.75426
-0.341511,6,11582.879229
-1.705738,16,11583.269761
-0.636409,8,11583.472837
-0.649081,8,11583.660294
-0.640605,7,11583.81651
-0.929094,10,11584.035207
-0.022125,1,11584.066452
-0.993502,10,11584.300768
-0.618708,8,11584.48823
-0.7662,9,11584.706922
-0.620501,8,11584.894379
-0.393187,7,11585.050597
-0.045307,1,11585.066216
-0.010291,1,11585.097476
-0.485216,7,11585.269296
-0.835356,8,11585.472421
-0.572592,7,11585.612962
-0.588774,7,11585.800415
-0.571283,8,11585.987873
-0.764757,9,11586.206573
-0.348384,6,11586.347167
-0.045218,1,11586.362784
-0.622205,8,11586.550241
-0.623643,8,11586.722076
-0.414597,6,11586.862666
-0.048519,1,11586.87829
-0.021246,1,11586.909534
-0.035628,1,11586.940773
-0.523538,7,11587.09699
-0.027249,1,11587.112611
-0.73258,8,11587.300068
-0.530355,7,11587.45628
-0.799843,9,11587.674983
-0.829166,10,11587.893678
-0.04528,1,11587.940538
-0.402857,6,11588.081133
-0.275489,5,11588.190486
-0.635308,7,11588.362316
-0.039783,1,11588.393558
-0.48853,7,11588.565391
-0.656042,8,11588.737232
-0.777695,9,11588.940303
-0.039763,1,11588.971546
-0.283735,5,11589.065278
-1.043246,10,11589.299597
-0.400879,6,11589.42457
-0.764482,9,11589.674509
-0.659281,8,11589.861965
-0.518095,7,11590.033796
-0.038917,1,11590.049419
-0.919068,11,11590.346227
-1.0353,11,11590.611786
-0.330179,5,11590.736762
-0.601782,8,11590.908593
-0.653265,8,11591.096047
-0.023589,1,11591.12729
-0.452134,7,11591.283506
-0.044557,1,11591.314752
-0.637599,8,11591.486584
-0.744138,9,11591.689658
-0.882861,8,11591.892738
-0.040148,1,11591.923982
-0.033405,1,11591.955221
-0.525989,7,11592.111435
-0.878377,9,11592.298894
-0.251786,5,11592.408243
-0.288389,5,11592.533214
-0.581717,7,11592.689429
-0.403053,6,11592.830019
-0.030119,1,11592.84564
-0.047528,1,11592.892501
-2.133438,25,11593.486111
-0.506058,7,11593.626706
-0.04312,1,11593.657949
-0.473625,7,11593.829784
-0.434335,6,11593.970374
-0.035996,1,11594.001615
-0.287,5,11594.110964
-0.662806,8,11594.329663
-3.562536,50,11595.47002
-0.036706,1,11595.501262
-0.728302,9,11595.704344
-0.041524,1,11595.735584
-0.015275,1,11595.766829
-0.826507,9,11595.985524
-0.294984,5,11596.094873
-0.617959,8,11596.297954
-0.89642,9,11596.48541
-1.418777,15,11596.82908
-0.364289,6,11596.969671
-0.423101,7,11597.141502
-0.695377,8,11597.34458
-0.606127,7,11597.516417
-1.001102,13,11597.797603
-0.424578,7,11597.985054
-0.679455,8,11598.172512
-0.784968,9,11598.375587
-0.044327,1,11598.406831
-0.689384,8,11598.625529
-0.367792,6,11598.797364
-0.488277,6,11598.937957
-0.620615,8,11599.125413
-0.51647,7,11599.312868
-0.499595,7,11599.469085
-0.018578,1,11599.484705
-0.036411,1,11599.515945
-0.037387,1,11599.562823
-0.57114,7,11599.750265
-0.264537,5,11599.875237
-0.388427,6,11600.000206
-3.298459,35,11600.828137
-0.791389,8,11601.015595
-0.046109,1,11601.046838
-1.245,13,11601.359301
-0.038674,1,11601.390505
-0.451582,6,11601.531097
-0.678091,8,11601.702935
-0.540539,8,11601.890393
-0.796791,9,11602.109087
-0.345832,6,11602.234056
-0.310702,6,11602.390271
-0.519662,7,11602.546487
-0.465688,7,11602.733942
-0.319657,5,11602.858912
-0.0152,1,11602.874531
-0.013153,1,11602.890151
-0.607558,7,11603.046366
-0.388978,7,11603.186961
-0.634032,8,11603.374413
-0.596753,8,11603.577489
-1.842697,20,11604.046134
-0.554988,7,11604.202345
-0.517999,7,11604.358558
-0.3164,6,11604.499153
-0.578927,7,11604.655364
-0.530828,7,11604.81158
-0.808394,9,11605.014654
-0.70019,8,11605.186491
-0.040666,1,11605.217732
-0.343378,6,11605.358326
-0.049431,1,11605.389565
-0.535169,7,11605.530157
-0.340636,6,11605.686376
-0.823749,9,11605.889448
-0.31605,6,11606.03004
-0.021558,1,11606.061315
-0.739724,9,11606.279984
-0.401707,6,11606.420574
-0.049063,1,11606.436198
-0.042386,1,11606.46744
-0.284681,5,11606.592407
-0.591436,7,11606.748622
-5.83215,50,11607.982709
-0.530336,7,11608.138919
-0.500965,7,11608.326373
-0.360124,6,11608.466969
-0.611675,8,11608.670047
-0.588854,7,11608.810641
-0.399147,7,11608.998093
-0.904811,10,11609.216792
-0.555271,8,11609.38863
-0.416263,6,11609.544845
-0.703743,8,11609.747916
-0.346191,6,11609.904134
-0.438132,6,11610.044725
-0.395165,6,11610.169694
-0.357387,6,11610.34153
-0.613294,7,11610.49774
-0.453686,6,11610.638333
-0.031303,1,11610.669576
-1.011941,11,11610.950764
-0.002849,1,11610.966381
-0.556464,7,11611.106972
-0.914179,9,11611.356953
-0.027111,1,11611.388162
-0.809435,9,11611.591232
-0.502184,7,11611.747453
-0.458265,6,11611.888039
-0.526231,7,11612.059875
-0.323673,6,11612.216092
-0.280881,5,11612.309817
-0.43522,6,11612.481649
-0.89172,9,11612.669111
-0.02565,1,11612.700354
-0.436908,7,11612.856561
-0.555853,7,11613.012778
-0.046738,1,11613.044023
-0.798564,9,11613.231476
-0.03053,1,11613.262719
-0.729416,8,11613.434555
-0.672864,8,11613.637627
-0.253218,5,11613.746979
-0.903595,9,11613.950055
-0.42344,6,11614.075029
-0.37373,6,11614.21562
-0.651728,8,11614.403076
-0.685154,8,11614.590529
-0.37968,6,11614.715502
-0.472671,7,11614.887334
-1.974501,22,11615.387219
-0.73196,8,11615.574673
-0.265011,5,11615.684026
-0.934662,9,11615.918346
-0.503186,7,11616.074556
-0.527654,7,11616.246391
-0.043619,1,11616.262013
-1.079803,14,11616.699409
-0.289733,5,11616.840001
-0.043242,1,11616.886867
-0.678408,8,11617.214912
-0.503511,7,11617.40237
-0.297867,5,11617.527339
-0.441263,6,11617.65231
-0.945798,14,11617.980361
-0.282448,5,11618.136573
-0.418616,7,11618.308406
-0.684626,8,11618.480245
-0.417563,6,11618.620832
-0.533456,7,11618.792669
-0.737135,9,11618.995745
-0.035912,1,11619.026989
-0.672358,8,11619.198825
-0.568228,7,11619.370656
-0.630119,8,11619.542494
-0.027436,1,11619.573733
-0.510937,7,11619.714326
-0.433429,6,11619.88616
-0.651513,8,11620.057997
-0.526385,7,11620.214208
-0.811986,9,11620.432909
-0.61976,8,11620.667227
-0.259435,5,11620.776576
-0.274414,5,11620.901546
-0.584333,8,11621.104624
-0.042585,1,11621.151495
-0.664632,8,11621.338944
-0.043616,1,11621.354566
-0.624707,8,11621.557643
-0.033122,1,11621.604508
-0.010984,1,11621.620134
-0.686096,8,11621.791964
-0.453435,6,11621.932556
-0.631091,7,11622.104391
-0.55907,7,11622.260602
-0.030623,1,11622.276226
-0.649161,8,11622.479301
-0.401248,6,11622.651137
-0.413141,6,11622.791732
-0.047516,1,11622.807352
-0.442122,6,11622.947946
-0.699377,9,11623.244749
-0.530464,7,11623.400964
-0.405464,7,11623.557176
-0.2952,6,11623.682144
-0.742443,8,11623.853979
-0.034817,1,11623.885221
-0.475585,6,11624.025813
-0.423001,6,11624.166406
-0.366271,6,11624.322619
-1.020447,10,11624.55694
-0.413933,6,11624.681908
-0.679629,8,11624.869369
-0.902611,10,11625.103686
-0.025377,1,11625.134927
-1.470857,22,11625.634814
-0.740413,8,11625.837927
-0.597894,7,11626.009725
-0.869864,8,11626.197212
-0.635567,8,11626.369014
-0.401456,6,11626.525226
-1.414528,16,11626.900141
-0.270361,5,11627.009492
-0.038101,1,11627.05635
-0.912032,10,11627.337535
-0.247363,5,11627.478127
-0.381472,6,11627.634344
-0.48209,7,11627.790558
-0.257884,5,11627.915524
-0.349009,6,11628.087359
-0.268802,5,11628.196707
-0.52757,7,11628.368545
